url,title,description,final_price,rating,seller_name,main_image_url
https://www.newegg.com/reolink-rlc-410-5mp-bullet-camera/p/2P0-0059-000H5?Item=9SIAGU1FE50768,"Reolink Outdoor Security Cameras, Home Security Camera System for 5MP PoE IP Surveillance, Smart Human/Vehicle Detection, Work with Smart Home, Time-Lapse, Up to 256GB SD Card - RLC-510A 2PACK","SMART PERSON/VEHICLE DETECTION: The cameras identify true threats in the light of cutting-edge detection algorithms, giving you the utmost peace and relief. EXCEPTIONAL 5MP SUPER HD: These PoE IP cameras boast 5MP videos at 30fps, capturing passing moments in ultra-sharp resolution without missing key details. With 18 specs IR lights and 3D-DNR technic, the cameras are capable of delivering up to 100ft astounding night vision. TIMELAPSE TO SEE THE DAY IN A MINTUNE: These cameras support recording time-lapse videos. You can see the whole construction process in a few minutes (Time lapse only works on Reolink App.) FREE APP AND REMOTE ACCESS: Explore rich features and functions in Reolink free Apps for IOS, Android, Windows PC, and Mac with no subscription fee. MUITIPLE RECORDING OPTIONS: These cameras support recording 24/7 or motions detected to a 128GB micro SD card(not included), FTP server, NAS and Reolink PoE NVRs without extra fee.",$84.99,3.5,Reolink,https://c1.neweggimages.com/ProductImage/AGU1S2205260F4X5068.jpg
https://www.newegg.com/ondta-od-st-n01-multi-color/p/1W8-01WK-00004?Item=9SIB7R0H1C1625,"ONDTA LED Strip Lights 32.8ft,RGB Color Changing LED Lights for Bedroom,Kitchen,Home Decoration,Bar,with IR Remote Control,5050 LEDs, DIY Mode(2 Rolls of 16.4ft)","[Ultra-high Brightness]: The led light have 30 LEDs per meter while other strips only have 18 LEDs. With a significantly higher brightness than others, led lights can instantly light up your room. [Color changing]: the LED tape light will change colors and speed automatically and periodically. It has not only RGB(Red, Green, Blue), 16 multicolored options, but also DIY selection. [Remote Control]: adjust brightness, choose colors and multiple color changing modes to fit room mood. DIY function allows to mix multi colors into your customized one. [Easy to Install]: Premium quality, long-lasting double-sided adhesive with peel-off backing for easy and secure mounting. Easy to mount to your walls, behind your TV, and pretty much anywhere youd like. [Notice for using]: the light strip is able to cut and re-connect, but needed to buy extra 4-pin connectors. please do not roll up when using it to avoid whole strip getting overheated. The strip is non-waterproof for indoor use only.",$9.90,4,Ondta,https://c1.neweggimages.com/ProductImage/B7R0S220916067CFS5C.jpg
https://www.newegg.com/aukey-ep-t27-bluetooth-headset-black/p/0G6-00YS-00023?Item=0G6-00YS-00023,AUKEY Wireless Earbuds with aptX Deep Bass Sound 4 Microphones CVC 8.0 Noise Reduction Bluetooth 5.0 IPX7 Waterproof Type C Quick Charging Case Earphones for iPhone and Android Black EP-T27,Stunning Stereo Sound: High-performance audio powered by an advanced Qualcomm Bluetooth Audio SoC (system on a chip) with integrated support for aptX and AAC. Get a rock-solid connection that delivers high-fidelity sound. Clear Calls: The earbuds are equipped with 4 microphones (2 per earbud) that utilize the latest CVC 8.0 noise reduction technology to filter out background noise and accurately pick up your voice during calls. One-Step Connection and IPX7 Water Resistance: The earbuds automatically turn on and connect with your phone when you open the charging case. Take on workouts & runs with IPX7-rated protection against sweat & rain. 25-Hour Playtime: A full 5 hours of listening on a single charge extended to 25 hours of playtime with the included charging case. USB-C fast charging fully recharges the case in 2 hours.,$14.99,4.1,Newegg,https://c1.neweggimages.com/ProductImage/AWR7S210715b9W4b.jpg
https://www.newegg.com/p/183-00E7-00012?Item=9SIAPY9EM99419,"DisplayPort to HDMI 6 Feet Cable, Hannord DP to HDMI Male to Male Adapter 1080P HD Gold-Plated Cord Compatible with Lenovo, HP, ASUS, Dell and Other Brand","EXCELLENT TRANSMISSION: Hannord DisplayPort to HDMI Cable utilizes better chip solution and professional multiple shielding for instaneous and accurate data streaming. SUPERIOR STABILITY - Built-in advanced IC chip converts DisplayPort signal to HDMI signal; It is NOT a bi-directional converter and cannot transmit signals from HDMI Source to DisplayPort Monitor. INCREDIBLE PERFORMANCE - The DisplayPort male to HDMI male cable supports resolutions up to 1920x1080@60Hz (1080p Full HD) including 720p, 1600x1200, 1280x1024 for HD monitors or projectors; And also supports audio transmission. Gold plated DisplayPort connector resists corrosion and abrasion and improve the signal transmission performance; Molded strain relief increases cable durability LATCHES DESIGN - DisplayPort connector with latches provides a secure connection, the latches will improve the connection stability in usage. When plug out, please press the realse button, and easy to pull out.",$9.89,4.8,Hannord Store,https://c1.neweggimages.com/ProductImage/APY9S220113oxddN.jpg
https://www.newegg.com/p/17Z-013G-00003?Item=9SIB43UH296623,"OWNSUN PCI-E to Type C (2),Type A (3) USB 3.0 5-Port PCI Express Expansion Card +Expanding 2 USB 3.0 Ports with Internal 19-Pin Connector for Window 7/8/10/XP/Vista","6-Port USB Expansion Card Add 3 USB C, 2 USB A, and 1 internal 19-pin connector to PC via PCIe x1 slot to connect multiple devices at the same time.   Fast and Efficient USB 3.0  Fresco Logic 1100 Chipset, support up to 5Gbps transfer speed, transfer videos, photos, files, etc. between USB devices and computer with higher efficiency.   Wide Compatibility  This PCIE expansion card is compatible with PCIE 3.0 PCIE 2.0 and PCIE 1.0 motherboards, and the operating system supports Windows 7, 8, 10, MacOS, Linux. Note: Win 10/8 MacOS 10.9 Linux does not require any drivers, Windows 7 requires drivers to be installed, you can find the drivers on the CD provided by us. [Safe and stable] The explosion-proof capacitors are made of polymer dielectric materials, and each interface is equipped with a voltage-stabilizing capacitor. It can provide good temperature control during operation to ensure stable power supply for each interface.",$32.99,5,OD 3C Store,https://c1.neweggimages.com/ProductImage/B43US220302HOA1c.jpg
https://www.newegg.com/orico-2139u3-bk-enclosure/p/0VN-0003-000Z5?Item=9SIA1DS4VX9128,"ORICO 2.5"" Transparent USB 3.0 to SATA 3.0 External Hard Drive Disk Enclosure Box, USB 3.0 High-Speed Case for 2.5"" HDD / SSD, Case Support UASP Protocol SATA III Tool Free",Material: Metal + ABS Color: Transparent Output Interface: USB3.0 Micro B Speed 5Gbps (Theoretical Speed) Capacity: Up to 4TB,$7.99,4.4,ORICO Official Store,https://c1.neweggimages.com/ProductImage/0VN-0003-000Z5-S06.jpg
https://www.newegg.com/p/3ED-001F-00001?Item=9SIAH19G088266,"PS5 Controller Charger Dual Fast Type C Charging Cable For Sony Playstation 5 Game Joystick For PS5 Accessories, White","Replacement for PS5 controller charger supports fully charging two Dualsense controllers in 3 hours at the same time, save more time for your gaming time. Note: Kindly use 5V/2A power source such as the PS5 console for PS5 charging dock station to optimize the charging speed. (wall adapter is not included) The battery status for PS5 docking station stand is clearly shown at a glance: Red LED means it is being charged, Blue LED indicates it is fully charged, easy to use. It is with premium intelligent chip for the PS5 controller charger station, safely guard your controllers with reliable over-charge,over-voltage technologies. Cool design, full of sense of science and technology; It is easy to use, just put the Playstation 5 charging station on the charging dock to charge without additional steps, free of worrying the controllers will be scratched. Organize your DualSense controllers with this PS5 accessories while charging or not. Save more space and have a neat look.",$20.99,5,GLLAI GLOBAL TRADE STORE,https://c1.neweggimages.com/ProductImage/AH19S2110113E619.jpg
https://www.newegg.com/rosewill-rgbf-17002-case-fan/p/N82E16835200118?Item=9SIA072HNY1015,"Rosewill RGB Case Fan Set, 120mm Case Fans with 17-Key Remote Control & 8-Port RGB Fan Hub, 2 x 120 mm RGB Case Fans Set Ultra-Quiet PC Fan Set (2-Pack) - RGBF-17002","RGB Case Fan Set, including 2 x 120 mm RGB Fans, a 17-Key RF Control, and a Hub which can support up to 8 Rosewill RGB Fans. To add more (up to 8 in total) Rosewill RGB Fans, please choose Rosewill RGBF-17003 (single pack RGB Fan only) which is the identical fan. Top of the line quality and super quiet case fans with only 23.2 dBA noise level. Standard size 120mm computer case fan with 1200 RPM speed and 41.9 CFM air flow. The PC case cooling fan has long life sleeve bearing.",$22.99,4,Rosewill Superstore,https://c1.neweggimages.com/ProductImage/35-200-118-V10.jpg
https://www.newegg.com/p/1YU-022E-00031?Item=9SIAR56E7S5410,Cat 8 Ethernet Cable 25 Ft White Flat 40Gbps High Speed Shielded RJ45 LAN Cable,"High Speed: newest version ethernet cable cat8 achieve data transmission speed 40 Gigabits and bandwidth up to 2000Mhz. It can be used to connect computer, laptop, Modem, Router, PS3, PS4, x-box, Patch panels, switch, network printer, projector, camera at maximum speeds. Premium Materials: Made of 4 Pairs 30AWG pure & thick shielded twisted pair (STP) of copper wires with RJ45 connectors on each end. RJ45 connectors with gold plating ensure universal connectivity. Aluminum foil provide great resistance to crosstalk, noise, and interference. Universal Compatibility:Cat8 patch cable is fully backward compatible with cat5, cat5e, cat6 and cat6a and cat7. High Neatness: Flat cables are more flexible and adhesive on ground or desk, which can be run under the carpet or bent through corners or into desk Fluke test passed: Tested with Fluke professional Cable Analyzers and all our Cat8 cables are produced under strict industrial standards (TIA 10G Patch Cord or Channel).",$18.99,5,DEFACE,https://c1.neweggimages.com/ProductImage/AR56S210507zTxLg.jpg
https://www.newegg.com/rosewill-rhkt-17001-1-7l-capacity-electric-kettle/p/N82E16896268121?Item=N82E16896268121,"Rosewill Electric Kettle, Double Wall Vacuum Insulated, Keep Cool or Hot Up to 6 Hours, 1.7 L Stainless Steel Thermal Pot, Fast Rapid Boiling | RHKT-17001","[STAINLESS STEEL] 18/8 stainless steel interior ensure tea kettle body stays cool to touch after water boiler [DOUBLE VACUUM] Carafe insulation technology locks in temperature to keep beverages hot and cool for up to 6 hours. [EASY POUR] Pour spout opens easily with push button, making one-handed pouring of this coffee carafe simple [AUTO SHUT OFF] Automatically shuts off when water boils and boil dry protection. Cordless design with 360-degree swivel base [ANTI-SPILL LOCK] Features safety lock lid, as well as an anti-spill mechanism that prevents dripping when pouring",$21.99,4.5,Newegg,https://c1.neweggimages.com/ProductImage/96-268-121-V09.jpg
https://www.newegg.com/p/298-007T-00045?Item=9SIBF55J452807,"ELEGOO ABS-Like 3D Printer Resin, 405nm UV-Curing LCD Resin High Precision Fast Curing Non-Brittle Standard Photopolymer Resin for LCD Printing Grey 1000G","Fast Curing and Excellent Fluidity ELEGOO rapid resin has low viscosity and excellent fluidity. It can be rapid prototyping, developed to reduce printing time, great for making functional parts. High Precision and Low Shrinkage ELEGOO UV resin has excellent stiffness and toughness, specially designed for reducing volume shrinkage during the photocuring process, which bring smooth surface with great resolution for print model. Wide Application It is not only suitable for ELEGOO series 3D printer but also compatible with most DLP/LCD resin printers. Works best with the LCD 3D Printers. Accurate Color Display ELEGOO 3D resin is formulated with high-quality pigments and photoinitiators, so that each model printed has a pure and amazing color display like an artwork. Multiple Safety PackagingELEGOO 405nm resin have designed Leak-proof bottle, special bubble bag and strong paper boxes to ensure the safety of transportation and storage. Multiple packaging ensures that ELEGOO resin",$28.99,N/A,ELEGOO Official Store,https://c1.neweggimages.com/ProductImage/BF55S2208090FG8F971.jpg
https://www.newegg.com/terramaster-f4-210/p/14P-006A-00021?Item=9SIAA3N9BH7929,TERRAMASTER F4-210 4-Bay NAS 2GB RAM Quad Core Network Attached Storage Media Server Personal Private Cloud (Diskless),"A 4-bay entry-level NAS optimized for home and SOHO users, running the latest TOS 4.1 operating system. ARM v8 quad-core 1.4GHz CPU with 2GB RAM (not upgradeable), blazingly fast read/write speeds of more than 114 MB/s (RAID 0, SATA III 4TB NAS hard drive x 2), hardware encryption. Supports Emby and Plex media servers, which keep your videos, music, and photos personal media beautifully organized,always ready for on-demand streaming to your PC, mobile device, smart TV, or games console. Compatible with 3.5"" and 2.5"" SATA HDD, 2.5"" SATA SSD. Each bay supports the HDD up to 18TB (Total of 72TB in RAID 0). Supports Docker, cloud drive sync, multiple backups, remote access and mobile app. Dozens of free applications; Ultra-quiet heat dissipation technology.",$217.49,4,TERRAMASTER,https://c1.neweggimages.com/ProductImage/AA3NS201116vqbmN.jpg
https://www.newegg.com/phanteks-ph-f140mp-bbk02-case-fan/p/N82E16835709179?Item=9SIAPVTHXP6166,"Phanteks 140mm MP PWM Fan, High Static Pressure, Optimized for Silence, Sleeved Daisy-Chain Cables, Black Blades, Black Frame, PH-F140MP_BBK02","High static pressure fan designed to deliver the best performance on radiators and heatsinks. Smooth fan blades are aerodynamically optimized for silent operation. Wide RPM range up to 2000 rpm for the highest performance when needed. Premium and solid construction using PBT material and UFB (Updraft Floating Balance) bearing. Available in 3 different colors; all black, all white or black frame with white blades.",$18.99,4.8,Clouds Yun,https://c1.neweggimages.com/ProductImage/35-709-179-01.jpg
https://www.newegg.com/antec-dark-phantom-atx-mid-tower/p/N82E16811129269?Item=9SIBG11J708891,"Antec Dark League DP502 FLUX, Mid-Tower ATX Gaming Case, FLUX Platform, 5 x 120mm Fans Included, ARGB PWM Fans with Controller, 5.25"" ODD Support, Tempered Glass Side Panel, Swing Open Front Panel","F-LUX Platform: Advanced case structure for excellent airflow + 5 x 120 mm fans included Provide mass airflow to your components with room for up to 9 x 120 mm fans Electroplating-processed LED on the top left-hand side presents a Sci-Fi vibration. Ready for radiator up to 360 mm in front, 360 mm on top & 120 mm in rear With room for 2.5"" SSDs: 3 & 3.5"" HDDs / 2.5"" SSDs (convertible): 3 / 2 With the support for 5.25"" ODD x 1 Dust plugs for I/P Ports are included Plenty of space for clean cable management Motherboard Support: Up to ATX",$109.99,4.6,Antec,https://c1.neweggimages.com/ProductImage/11-129-269-21.jpg
https://www.newegg.com/p/1HJ-038H-00012?Item=9SIAZJVERN9946,"Bestier L Shaped Gaming Desk with Shelves 95.2 Inch Reversible Corner Computer Desk or 2 Person Long Table for Home Office Large Writing Storage Workstation P2 Board with 3 Cable Holes, Carbon Fiber","L shaped Desk or Extra Long Desk--Adjustable 2 Person Desk into 59.45 L-shaped Corner Desk for Small Space, or 95.5"" extra-long desk for large space.  Desk With Flexible Storage Shelves--When assembled as L-shaped Desk, the Ladder Shelves can be Installed at right + Middle or at left + Middle. When assembled as a Long Desk, the shelves can be installed at right + Middle. Wide Desk Top with Movable Tier Shelf--Wide Desktop space is enough to fit your accessories, laptop, PC, keyboard, dual monitors even multiple monitors. Moreover, The Middle-tier shelves under the desk can be removed to make room for a large computer tower. Eco-friendly Material--Crafted of 100% Healthy wooden particle board, meet P2 grade standard, certified by CARB.  100% Satisfaction-- Every Bestier shoppers enjoy 12 months Free Service. Additionally, Follow Steps to get Bestier VIP and get an extended service, please reference the manual in the package.",$209.99,5,Bestier,https://c1.neweggimages.com/ProductImage/AZJVS2208080MR8EP78.jpg
